Date,DailyRet,Signal,Mode,AdjClose,PxExec,BuyAmt,Fee,SharesBought,CashFlow,CumCashFlow,CumShares,Equity,CashBalance,NAV,CumInvested,Drawdown,NAVReturn,NAVReturn_global,NAVReturn_baselined,ROI_base,PortfolioReturn,PositionCost,UnrealizedPnl,Profit,NAV_including_invested,TP_triggered,SL_triggered,SharesSold,SellPrice,GrossProceeds,SellFee,NetProceeds,RealizedPnl,PostSellCumShares,WeightedAvgEntryPrice,PositionReturn,PortfolioReturnRatio,TP_SellPrice,TP_EntryResetPrice
2025-02-06 00:00:00-05:00,0.014987162497216211,0,shares,85.43595123291016,85.54701796951295,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,85.43595123291016,0.0,85.43595123291016,79.34370846086426,0.0,0.0767829345290918,0.0767829345290918,0.08680821436273156,78.61180114746094,0.0767829345290918,79.34370846086426,6.092242772045893,6.092242772045893,85.43595123291016,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.0767829345290918,1.0767829345290918,,
2025-02-07 00:00:00-05:00,-0.03813520688614058,0,shares,82.1778335571289,82.28466474075319,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,82.1778335571289,0.0,82.1778335571289,79.34370846086426,-0.03813520688614058,0.03571959454935936,0.03571959454935936,0.045362558262451724,78.61180114746094,0.03571959454935936,79.34370846086426,2.8341250962646427,2.8341250962646427,82.1778335571289,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.03571959454935936,1.0357195945493594,,
2025-02-10 00:00:00-05:00,0.03517468274000346,0,shares,85.06841278076172,85.17900171737672,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,85.06841278076172,0.0,85.06841278076172,79.34370846086426,-0.0043019179495815685,0.07215070269523793,0.07215070269523793,0.08213285459761188,78.61180114746094,0.07215070269523793,79.34370846086426,5.724704319897455,5.724704319897455,85.06841278076172,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.07215070269523793,1.072150702695238,,
2025-02-11 00:00:00-05:00,-0.007122814378040299,0,shares,84.46248626708984,84.57228749923706,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,84.46248626708984,0.0,84.46248626708984,79.34370846086426,-0.011394090564597392,0.06451397225465438,0.06451397225465438,0.07442502314193411,78.61180114746094,0.06451397225465438,79.34370846086426,5.11877780622558,5.11877780622558,84.46248626708984,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.06451397225465438,1.0645139722546544,,
2025-02-12 00:00:00-05:00,0.001999247199830023,0,shares,84.63134765625,84.74136840820313,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,84.63134765625,0.0,84.63134765625,79.34370846086426,-0.009417622968423411,0.06664219883286426,0.06664219883286426,0.07657306436087796,78.61180114746094,0.06664219883286426,79.34370846086426,5.2876391953857365,5.2876391953857365,84.63134765625,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.06664219883286426,1.0666421988328643,,
2025-02-13 00:00:00-05:00,0.04213625054089132,0,shares,88.19739532470703,88.31205193862915,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,88.19739532470703,0.0,88.19739532470703,79.34370846086426,0.0,0.11158650176037321,0.11158650176037321,0.12193581672636311,78.61180114746094,0.11158650176037321,79.34370846086426,8.853686863842768,8.853686863842768,88.19739532470703,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.11158650176037321,1.1115865017603732,,
2025-02-14 00:00:00-05:00,0.011713023527515798,0,shares,89.23045349121094,89.34645308074951,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,89.23045349121094,0.0,89.23045349121094,79.34370846086426,0.0,0.1246065406083614,0.1246065406083614,0.1350770773440415,78.61180114746094,0.1246065406083614,79.34370846086426,9.886745030346674,9.886745030346674,89.23045349121094,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.1246065406083614,1.1246065406083614,,
2025-02-18 00:00:00-05:00,0.0062339608677235425,0,shares,89.78671264648438,89.90343537292482,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,89.78671264648438,0.0,89.78671264648438,79.34370846086426,0.0,0.13161729377410003,0.13161729377410003,0.14215310342605436,78.61180114746094,0.13161729377410003,79.34370846086426,10.443004185620111,10.443004185620111,89.78671264648438,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.13161729377410003,1.1316172937741,,
2025-02-19 00:00:00-05:00,0.00011063409481093522,0,shares,89.79664611816406,89.91338175811768,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,89.79664611816406,0.0,89.79664611816406,79.34370846086426,0.0,0.13174248922906906,0.13174248922906906,0.14227946450078743,78.61180114746094,0.13174248922906906,79.34370846086426,10.452937657299799,10.452937657299799,89.79664611816406,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.13174248922906906,1.131742489229069,,
2025-02-20 00:00:00-05:00,-0.012168149299743303,0,shares,88.70398712158203,88.8193023048401,0.0,0.0,0.0,0.0,-79.34370846086426,1.0,88.70398712158203,0.0,88.70398712158203,79.34370846086426,-0.012168149299743192,0.11797127765126669,0.11797127765126669,0.12838003743471105,78.61180114746094,0.11797127765126669,79.34370846086426,9.360278660717768,9.360278660717768,88.70398712158203,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.34370846086426,0.11797127765126669,1.1179712776512667,,
2025-02-21 00:00:00-05:00,-0.06259795955983383,1,shares,83.15129852294922,83.25939521102906,83.25939521102906,0.6660751616882324,1.0,-83.92547037271729,-163.26917883358155,2.0,166.30259704589844,0.0,166.30259704589844,163.26917883358155,-0.09999027558118234,0.018579245844121184,0.018579245844121184,1.1154914989664984,78.61180114746094,0.018579245844121184,163.26917883358155,3.0334182123168887,3.0334182123168887,166.30259704589844,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0185792458441212,,
2025-02-24 00:00:00-05:00,-0.03595751351501131,0,shares,80.16138458251953,80.2655943824768,0.0,0.0,0.0,0.0,-163.26917883358155,2.0,160.32276916503906,0.0,160.32276916503906,163.26917883358155,-0.13235238741061361,-0.018046331154428885,-0.018046331154428885,1.0394236848015188,78.61180114746094,-0.018046331154428885,163.26917883358155,-2.9464096685424863,-2.9464096685424863,160.32276916503906,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.63458941679077,-0.018046331154428885,0.9819536688455711,,
2025-02-25 00:00:00-05:00,-0.038165919904352474,0,shares,77.1019515991211,77.20218413619996,0.0,0.0,0.0,0.0,-163.26917883358155,2.0,154.2039031982422,0.0,154.2039031982422,163.26917883358155,-0.1654669566979028,-0.055523496229374025,-0.055523496229374025,0.9615872037963447,78.61180114746094,-0.055523496229374025,163.26917883358155,-9.065275635339361,-9.065275635339361,154.2039031982422,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.63458941679077,-0.055523496229374025,0.944476503770626,,
2025-02-26 00:00:00-05:00,0.006441579167510536,0,shares,77.5986099243164,77.69948811721802,0.0,0.0,0.0,0.0,-163.26917883358155,2.0,155.1972198486328,0.0,155.1972198486328,163.26917883358155,-0.16009124603156877,-0.04943957605848193,-0.04943957605848193,0.9742229230635748,78.61180114746094,-0.04943957605848193,163.26917883358155,-8.071958984948736,-8.071958984948736,155.1972198486328,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.63458941679077,-0.04943957605848193,0.9505604239415181,,
2025-02-27 00:00:00-05:00,-0.08294932506669694,1,shares,71.16185760498047,71.25436801986694,71.25436801986694,0.5700349441589355,1.0,-71.82440296402588,-235.09358179760744,3.0,213.4855728149414,0.0,213.4855728149414,235.09358179760744,-0.19761992181842314,-0.09191237301096722,-0.09191237301096722,1.7156936960963747,78.61180114746094,-0.09191237301096722,235.09358179760744,-21.608008982666036,-21.608008982666036,213.4855728149414,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,0.9080876269890328,,
2025-02-28 00:00:00-05:00,0.04578449967498721,0,shares,74.41996765136719,74.51671360931397,0.0,0.0,0.0,0.0,-235.09358179760744,3.0,223.25990295410156,0.0,223.25990295410156,235.09358179760744,-0.16088335138970256,-0.05033603534822795,-0.05033603534822795,1.840030373242664,78.61180114746094,-0.05033603534822795,235.09358179760744,-11.83367884350588,-11.83367884350588,223.25990295410156,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,78.36452726586914,-0.05033603534822784,0.949663964651772,,
2025-03-03 00:00:00-05:00,-0.06460230046541171,1,shares,69.61226654052734,69.70276248703003,69.70276248703003,0.5576220998962402,1.0,-70.26038458692626,-305.3539663845337,4.0,278.4490661621094,0.0,278.4490661621094,305.3539663845337,-0.19426064025453782,-0.08811053133183422,-0.08811053133183422,2.5420771703193945,78.61180114746094,-0.08811053133183422,305.3539663845337,-26.904900222424317,-26.904900222424317,278.4490661621094,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,0.9118894686681658,,
2025-03-04 00:00:00-05:00,-0.01098746095419234,0,shares,68.84740447998047,68.93690610580445,0.0,0.0,0.0,0.0,-305.3539663845337,4.0,275.3896179199219,0.0,275.3896179199219,305.3539663845337,-0.20311367000899705,-0.09812988126336497,-0.09812988126336497,2.503158735713774,78.61180114746094,-0.09812988126336497,305.3539663845337,-29.964348464611817,-29.964348464611817,275.3896179199219,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76.33849159613342,-0.09812988126336497,0.901870118736635,,
2025-03-05 00:00:00-05:00,0.03895548376894542,0,shares,71.52938842773438,71.62237663269043,0.0,0.0,0.0,0.0,-305.3539663845337,4.0,286.1175537109375,0.0,286.1175537109375,305.3539663845337,-0.17207057751533794,-0.06299709449122293,-0.06299709449122293,2.6396259789829117,78.61180114746094,-0.06299709449122293,305.3539663845337,-19.236412673596192,-19.236412673596192,286.1175537109375,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76.33849159613342,-0.06299709449122293,0.9370029055087771,,
2025-03-06 00:00:00-05:00,-0.08290523172097486,1,shares,65.59922790527344,65.6845069015503,65.6845069015503,0.5254760552124024,1.0,-66.2099829567627,-371.5639493412964,5.0,327.9961395263672,0.0,327.9961395263672,371.5639493412964,-0.22001268313106637,-0.11725521243965042,-0.11725521243965042,3.172352429772067,78.61180114746094,-0.11725521243965042,371.5639493412964,-43.567809814929205,-43.567809814929205,327.9961395263672,False,False,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.8827447875603496,,
2025-03-07 00:00:00-05:00,0.02074498657978352,0,shares,66.9600830078125,67.04713111572266,0.0,0.0,0.0,0.0,-371.5639493412964,5.0,334.8004150390625,0.0,334.8004150390625,371.5639493412964,-0.20383185671021897,-0.09894268366833703,-0.09894268366833703,3.258907824933816,78.61180114746094,-0.09894268366833703,371.5639493412964,-36.76353430223389,-36.76353430223389,334.8004150390625,False,False,0.0,0.0,0.0,0.0,0.0,0.0,5.0,74.31278986825927,-0.09894268366833692,0.901057316331663,,
2025-03-10 00:00:00-04:00,-0.1127428505278586,1,shares,59.41081237792969,59.488046434021,59.488046434021,0.475904371472168,1.0,-59.96395080549317,-431.52790014678953,6.0,356.4648742675781,0.0,356.4648742675781,431.52790014678953,-0.270105249211229,-0.1739470978670853,-0.1739470978670853,3.53449569993845,78.61180114746094,-0.1739470978670853,431.52790014678953,-75.06302587921141,-75.06302587921141,356.4648742675781,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,0.8260529021329147,,
2025-03-11 00:00:00-04:00,-0.011703659927567278,0,shares,58.71548843383789,58.79181856880189,0.0,0.0,0.0,0.0,-431.52790014678953,6.0,352.29293060302734,0.0,352.29293060302734,431.52790014678953,-0.27864768915737737,-0.18361494011582902,-0.18361494011582902,3.4814255043233535,78.61180114746094,-0.18361494011582902,431.52790014678953,-79.23496954376219,-79.23496954376219,352.29293060302734,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.9213166911316,-0.18361494011582902,0.816385059884171,,
2025-03-12 00:00:00-04:00,0.03417352995693257,0,shares,60.72200393676758,60.800942541885384,0.0,0.0,0.0,0.0,-431.52790014678953,6.0,364.33202362060547,0.0,364.33202362060547,431.52790014678953,-0.2539965343532944,-0.1557161808154851,-0.1557161808154851,3.63457163304511,78.61180114746094,-0.1557161808154851,431.52790014678953,-67.19587652618407,-67.19587652618407,364.33202362060547,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.9213166911316,-0.1557161808154851,0.8442838191845149,,
2025-03-13 00:00:00-04:00,-0.054637641162542105,1,shares,57.404296875,57.478922460937504,57.478922460937504,0.45983137968750004,1.0,-57.938753840625004,-489.46665398741453,7.0,401.830078125,0.0,401.830078125,489.46665398741453,-0.27460975495262263,-0.17904503840759678,-0.17904503840759678,4.11157449975281,78.61180114746094,-0.17904503840759678,489.46665398741453,-87.63657586241453,-87.63657586241453,401.830078125,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.8209549615924032,,
2025-03-14 00:00:00-04:00,0.07094646320302123,0,shares,61.4769287109375,61.556848718261726,0.0,0.0,0.0,0.0,-489.46665398741453,7.0,430.3385009765625,0.0,430.3385009765625,489.46665398741453,-0.22314588262453827,-0.12080118743364354,-0.12080118743364354,4.474222631909025,78.61180114746094,-0.12080118743364354,489.46665398741453,-59.12815301085203,-59.12815301085203,430.3385009765625,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.92380771248779,-0.12080118743364354,0.8791988125663565,,
2025-03-17 00:00:00-04:00,0.019389285352617858,0,shares,62.668922424316406,62.750392023468024,0.0,0.0,0.0,0.0,-489.46665398741453,7.0,438.68245697021484,0.0,438.68245697021484,489.46665398741453,-0.2080832364653895,-0.10375415077511185,-0.10375415077511185,4.580363896602867,78.61180114746094,-0.10375415077511185,489.46665398741453,-50.78419701719969,-50.78419701719969,438.68245697021484,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.92380771248779,-0.10375415077511174,0.8962458492248881,,
2025-03-18 00:00:00-04:00,-0.050404235817232745,1,shares,59.5101432800293,59.58750646629334,59.58750646629334,0.47670005173034674,1.0,-60.06420651802369,-549.5308605054382,8.0,476.0811462402344,0.0,476.0811462402344,549.5308605054382,-0.23450690886701608,-0.13365894355350216,-0.13365894355350216,5.0561027643571705,78.61180114746094,-0.13365894355350216,549.5308605054382,-73.44971426520385,-73.44971426520385,476.0811462402344,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,0.8663410564464978,,
2025-03-19 00:00:00-04:00,0.03889167766597246,0,shares,61.82459259033203,61.90496456069947,0.0,0.0,0.0,0.0,-549.5308605054382,8.0,494.59674072265625,0.0,494.59674072265625,549.5308605054382,-0.2047355983111433,-0.09996548643738701,-0.09996548643738701,5.291634760980554,78.61180114746094,-0.09996548643738701,549.5308605054382,-54.93411978278198,-54.93411978278198,494.59674072265625,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.69135756317978,-0.09996548643738701,0.900034513562613,,
2025-03-20 00:00:00-04:00,-0.010282751605391938,0,shares,61.188865661621094,61.268411186981204,0.0,0.0,0.0,0.0,-549.5308605054382,8.0,489.51092529296875,0.0,489.51092529296875,549.5308605054382,-0.21291310461432045,-0.1092203177766311,-0.1092203177766311,5.226939443541542,78.61180114746094,-0.1092203177766311,549.5308605054382,-60.01993521246948,-60.01993521246948,489.51092529296875,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.69135756317978,-0.1092203177766311,0.8907796822233689,,
2025-03-21 00:00:00-04:00,0.009415538144126323,0,shares,61.764991760253906,61.84528624954224,0.0,0.0,0.0,0.0,-549.5308605054382,8.0,494.11993408203125,0.0,494.11993408203125,549.5308605054382,-0.20550225792807453,-0.10083314770064422,-0.10083314770064422,5.285569429393372,78.61180114746094,-0.10083314770064422,549.5308605054382,-55.41092642340698,-55.41092642340698,494.11993408203125,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.69135756317978,-0.10083314770064422,0.8991668522993558,,
2025-03-24 00:00:00-04:00,0.06352526371842893,0,shares,65.68862915039062,65.77402436828613,0.0,0.0,0.0,0.0,-549.5308605054382,8.0,525.509033203125,0.0,525.509033203125,549.5308605054382,-0.15503157933925915,-0.043713336281458015,-0.043713336281458015,5.684861885016081,78.61180114746094,-0.043713336281458015,549.5308605054382,-24.021827302313227,-24.021827302313227,525.509033203125,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.69135756317978,-0.043713336281458015,0.956286663718542,,
2025-03-25 00:00:00-04:00,0.017843678353159254,0,shares,66.86075592041016,66.9476749031067,0.0,0.0,0.0,0.0,-549.5308605054382,8.0,534.8860473632812,0.0,534.8860473632812,549.5308605054382,-0.13995423462241185,-0.02664966464064855,-0.02664966464064855,5.804144410327601,78.61180114746094,-0.02664966464064855,549.5308605054382,-14.644813142156977,-14.644813142156977,534.8860473632812,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.69135756317978,-0.02664966464064855,0.9733503353593514,,
2025-03-26 00:00:00-04:00,-0.055608540032701326,1,shares,63.14272689819336,63.224812443161014,63.224812443161014,0.5057984995452881,1.0,-63.7306109427063,-613.2614714481446,9.0,568.2845420837402,0.0,568.2845420837402,613.2614714481446,-0.18120997864637134,-0.07334054307732163,-0.07334054307732163,6.228997857684821,78.61180114746094,-0.07334054307732163,613.2614714481446,-44.97692936440433,-44.97692936440433,568.2845420837402,False,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,0.9266594569226784,,
2025-03-27 00:00:00-04:00,-0.017040097962318312,0,shares,62.066768646240234,62.147455445480354,0.0,0.0,0.0,0.0,-613.2614714481446,9.0,558.6009178161621,0.0,558.6009178161621,613.2614714481446,-0.1951622408208059,-0.0891309110009928,-0.0891309110009928,6.105815026020482,78.61180114746094,-0.0891309110009928,613.2614714481446,-54.66055363198245,-54.66055363198245,558.6009178161621,False,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,68.14016349423828,-0.08913091100099269,0.9108690889990072,,
2025-03-28 00:00:00-04:00,-0.07961479324057241,1,shares,57.125335693359375,57.19959862976075,57.19959862976075,0.45759678903808604,1.0,-57.657195418798835,-670.9186668669433,10.0,571.2533569335938,0.0,571.2533569335938,670.9186668669433,-0.24766499588126611,-0.14855050970450223,-0.14855050970450223,6.266763368797899,78.61180114746094,-0.14855050970450223,670.9186668669433,-99.66530993334959,-99.66530993334959,571.2533569335938,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,0.8514494902954978,,
2025-03-31 00:00:00-04:00,-0.0006975596231174608,0,shares,57.085487365722656,57.1596984992981,0.0,0.0,0.0,0.0,-670.9186668669433,10.0,570.8548736572266,0.0,570.8548736572266,670.9186668669433,-0.24818979440319733,-0.14914444649005631,-0.14914444649005631,6.261694368081076,78.61180114746094,-0.14914444649005631,670.9186668669433,-100.06379320971678,-100.06379320971678,570.8548736572266,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,67.09186668669433,-0.14914444649005631,0.8508555535099437,,
2025-04-01 00:00:00-04:00,0.02303667223580308,0,shares,58.40054702758789,58.47646773872376,0.0,0.0,0.0,0.0,-670.9186668669433,10.0,584.0054702758789,0.0,584.0054702758789,670.9186668669433,-0.23087058911333191,-0.12954356598383487,-0.12954356598383487,6.428979641115138,78.61180114746094,-0.12954356598383487,670.9186668669433,-86.91319659106443,-86.91319659106443,584.0054702758789,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,67.09186668669433,-0.12954356598383487,0.8704564340161651,,
2025-04-02 00:00:00-04:00,0.022347319315192404,0,shares,59.70564270019531,59.783260035705574,0.0,0.0,0.0,0.0,-670.9186668669433,10.0,597.0564270019531,0.0,597.0564270019531,670.9186668669433,-0.2136826085735417,-0.1100911981029119,-0.1100911981029119,6.594997421341201,78.61180114746094,-0.1100911981029119,670.9186668669433,-73.86223986499022,-73.86223986499022,597.0564270019531,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,67.09186668669433,-0.1100911981029119,0.8899088018970881,,
2025-04-03 00:00:00-04:00,-0.16068746487551722,1,shares,50.1116943359375,50.17683953857422,50.17683953857422,0.40141471630859377,1.0,-50.578254254882815,-721.4969211218262,11.0,551.2286376953125,0.0,551.2286376953125,721.4969211218262,-0.3249286623152412,-0.23599308388145368,-0.23599308388145368,6.012034193966773,78.61180114746094,-0.23599308388145368,721.4969211218262,-170.26828342651368,-170.26828342651368,551.2286376953125,False,False,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,0.7640069161185463,,
2025-04-04 00:00:00-04:00,-0.1831014092055101,1,shares,40.93617248535156,40.98938950958252,40.98938950958252,0.3279151160766602,1.0,-41.31730462565918,-762.8142257474854,12.0,491.23406982421875,0.0,491.23406982421875,762.8142257474854,-0.4309871485049631,-0.3560239790456764,-0.3560239790456764,5.248859110895527,78.61180114746094,-0.3560239790456764,762.8142257474854,-271.5801559232666,-271.5801559232666,491.23406982421875,False,False,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,0.6439760209543236,,
2025-04-07 00:00:00-04:00,0.0038938896888429664,0,shares,41.09557342529297,41.14899767074585,0.0,0.0,0.0,122.14143595920409,-518.5313538290773,9.0,369.8601608276367,244.2828719184081,614.1430327460448,762.8142257474854,-0.4287714752297075,-0.19489829631291544,-0.19489829631291544,0.24825414542734037,492.00159678684076,-0.3535164074578202,572.110669310614,-202.25050848297724,-148.67119300144054,614.1430327460448,False,True,3.0,41.04214917984009,123.12644753952026,0.9850115803161621,122.14143595920409,-68.56212047766725,9.0,63.56785214562378,-0.3535164074578203,0.6464835925421798,,41.37048637327881
2025-04-08 00:00:00-04:00,-0.05696968279278547,1,shares,38.754371643066406,38.8047523262024,38.8047523262024,0.31043801860961917,1.0,-39.115190344812014,-557.6465441738893,10.0,387.54371643066406,244.2828719184081,631.8265883490722,801.9294160922974,-0.4397635534971158,-0.21211695734035452,-0.21211695734035452,0.2841962149623072,492.00159678684076,-0.3659566094779777,611.225859655426,-223.68214322476194,-170.10282774322525,631.8265883490722,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,0.6340433905220223,,
